"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","p_doctor","TimeFrame","GeoVintage","Source","Location"
"County","Perry","MS","28111","=""28111""","77.2","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Pike","MS","28113","=""28113""","77.1","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Pontotoc","MS","28115","=""28115""","76.1","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Prentiss","MS","28117","=""28117""","74.6","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Quitman","MS","28119","=""28119""","73.9","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Rankin","MS","28121","=""28121""","75.8","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Scott","MS","28123","=""28123""","71.7","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Sharkey","MS","28125","=""28125""","74.4","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Simpson","MS","28127","=""28127""","77.1","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Smith","MS","28129","=""28129""","75.3","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Stone","MS","28131","=""28131""","75.7","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Sunflower","MS","28133","=""28133""","72.3","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Tallahatchie","MS","28135","=""28135""","69.4","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Tate","MS","28137","=""28137""","76.4","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Tippah","MS","28139","=""28139""","74.4","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Tishomingo","MS","28141","=""28141""","76.6","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Tunica","MS","28143","=""28143""","74.3","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Union","MS","28145","=""28145""","74.4","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Walthall","MS","28147","=""28147""","75.0","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Warren","MS","28149","=""28149""","76.7","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Washington","MS","28151","=""28151""","75.7","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Wayne","MS","28153","=""28153""","74.3","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Webster","MS","28155","=""28155""","75.4","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Wilkinson","MS","28157","=""28157""","72.1","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Winston","MS","28159","=""28159""","74.8","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Yalobusha","MS","28161","=""28161""","75.5","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Yazoo","MS","28163","=""28163""","73.4","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Adair","MO","29001","=""29001""","75.4","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Andrew","MO","29003","=""29003""","79.8","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Atchison","MO","29005","=""29005""","79.7","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Audrain","MO","29007","=""29007""","79.7","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Barry","MO","29009","=""29009""","76.5","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Barton","MO","29011","=""29011""","77.7","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Bates","MO","29013","=""29013""","80.0","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Benton","MO","29015","=""29015""","81.0","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Bollinger","MO","29017","=""29017""","80.0","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Boone","MO","29019","=""29019""","73.9","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Buchanan","MO","29021","=""29021""","76.9","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Butler","MO","29023","=""29023""","80.1","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Caldwell","MO","29025","=""29025""","80.0","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Callaway","MO","29027","=""29027""","77.4","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Camden","MO","29029","=""29029""","79.7","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Cape Girardeau","MO","29031","=""29031""","77.3","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Carroll","MO","29033","=""29033""","78.3","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Carter","MO","29035","=""29035""","77.8","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Cass","MO","29037","=""29037""","78.5","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Cedar","MO","29039","=""29039""","79.6","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Chariton","MO","29041","=""29041""","79.4","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Christian","MO","29043","=""29043""","78.5","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Clark","MO","29045","=""29045""","80.7","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Clay","MO","29047","=""29047""","78.2","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Clinton","MO","29049","=""29049""","79.5","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Cole","MO","29051","=""29051""","77.4","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Cooper","MO","29053","=""29053""","75.1","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Crawford","MO","29055","=""29055""","77.5","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Dade","MO","29057","=""29057""","79.4","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Dallas","MO","29059","=""29059""","80.1","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Daviess","MO","29061","=""29061""","78.3","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","DeKalb","MO","29063","=""29063""","75.5","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Dent","MO","29065","=""29065""","78.5","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Douglas","MO","29067","=""29067""","78.8","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Dunklin","MO","29069","=""29069""","79.2","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Franklin","MO","29071","=""29071""","79.2","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Gasconade","MO","29073","=""29073""","79.1","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Gentry","MO","29075","=""29075""","78.7","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Greene","MO","29077","=""29077""","76.9","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Grundy","MO","29079","=""29079""","78.3","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Harrison","MO","29081","=""29081""","78.9","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Henry","MO","29083","=""29083""","78.4","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Hickory","MO","29085","=""29085""","81.8","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Holt","MO","29087","=""29087""","79.4","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Howard","MO","29089","=""29089""","78.3","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Howell","MO","29091","=""29091""","79.7","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Iron","MO","29093","=""29093""","78.2","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Jackson","MO","29095","=""29095""","77.4","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Jasper","MO","29097","=""29097""","76.9","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Jefferson","MO","29099","=""29099""","79.2","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Johnson","MO","29101","=""29101""","74.6","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Knox","MO","29103","=""29103""","79.3","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Laclede","MO","29105","=""29105""","79.2","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Lafayette","MO","29107","=""29107""","79.4","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Lawrence","MO","29109","=""29109""","76.7","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Lewis","MO","29111","=""29111""","78.9","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Lincoln","MO","29113","=""29113""","77.9","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Linn","MO","29115","=""29115""","78.9","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Livingston","MO","29117","=""29117""","78.2","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","McDonald","MO","29119","=""29119""","76.3","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Macon","MO","29121","=""29121""","78.8","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Madison","MO","29123","=""29123""","77.8","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Maries","MO","29125","=""29125""","78.3","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Marion","MO","29127","=""29127""","79.3","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Mercer","MO","29129","=""29129""","79.4","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Miller","MO","29131","=""29131""","77.2","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Mississippi","MO","29133","=""29133""","74.7","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Moniteau","MO","29135","=""29135""","77.7","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Monroe","MO","29137","=""29137""","78.7","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Montgomery","MO","29139","=""29139""","78.2","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Morgan","MO","29141","=""29141""","79.5","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","New Madrid","MO","29143","=""29143""","76.9","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Newton","MO","29145","=""29145""","78.6","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Nodaway","MO","29147","=""29147""","74.8","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Oregon","MO","29149","=""29149""","78.8","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Osage","MO","29151","=""29151""","78.9","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Ozark","MO","29153","=""29153""","80.0","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Pemiscot","MO","29155","=""29155""","76.1","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Perry","MO","29157","=""29157""","76.5","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Pettis","MO","29159","=""29159""","77.9","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Phelps","MO","29161","=""29161""","76.3","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Pike","MO","29163","=""29163""","75.4","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Platte","MO","29165","=""29165""","78.5","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Polk","MO","29167","=""29167""","78.6","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Pulaski","MO","29169","=""29169""","69.7","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Putnam","MO","29171","=""29171""","79.7","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Ralls","MO","29173","=""29173""","80.8","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Randolph","MO","29175","=""29175""","77.7","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Ray","MO","29177","=""29177""","79.4","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Reynolds","MO","29179","=""29179""","79.3","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Ripley","MO","29181","=""29181""","78.3","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","St. Charles","MO","29183","=""29183""","78.7","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","St. Clair","MO","29185","=""29185""","79.8","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Ste. Genevieve","MO","29186","=""29186""","77.4","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","St. Francois","MO","29187","=""29187""","77.2","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","St. Louis","MO","29189","=""29189""","79.9","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Saline","MO","29195","=""29195""","77.7","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Schuyler","MO","29197","=""29197""","81.1","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Scotland","MO","29199","=""29199""","78.3","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Scott","MO","29201","=""29201""","79.0","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Shannon","MO","29203","=""29203""","77.9","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Shelby","MO","29205","=""29205""","78.8","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Stoddard","MO","29207","=""29207""","77.4","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Stone","MO","29209","=""29209""","82.2","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Sullivan","MO","29211","=""29211""","75.6","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Taney","MO","29213","=""29213""","78.6","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Texas","MO","29215","=""29215""","76.8","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Vernon","MO","29217","=""29217""","77.4","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Warren","MO","29219","=""29219""","79.1","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Washington","MO","29221","=""29221""","78.2","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Wayne","MO","29223","=""29223""","79.4","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Webster","MO","29225","=""29225""","78.9","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Worth","MO","29227","=""29227""","80.1","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Wright","MO","29229","=""29229""","77.8","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","St. Louis City","MO","29510","=""29510""","75.5","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Beaverhead","MT","30001","=""30001""","70.0","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Big Horn","MT","30003","=""30003""","61.2","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Blaine","MT","30005","=""30005""","64.8","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Broadwater","MT","30007","=""30007""","72.6","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Carbon","MT","30009","=""30009""","76.2","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Carter","MT","30011","=""30011""","74.2","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Cascade","MT","30013","=""30013""","71.7","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Chouteau","MT","30015","=""30015""","70.2","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Custer","MT","30017","=""30017""","70.8","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Daniels","MT","30019","=""30019""","74.9","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Dawson","MT","30021","=""30021""","70.6","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Deer Lodge","MT","30023","=""30023""","71.3","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Fallon","MT","30025","=""30025""","71.1","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Fergus","MT","30027","=""30027""","73.4","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Flathead","MT","30029","=""30029""","73.6","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Gallatin","MT","30031","=""30031""","67.6","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Garfield","MT","30033","=""30033""","73.5","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Glacier","MT","30035","=""30035""","61.4","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Golden Valley","MT","30037","=""30037""","73.8","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Granite","MT","30039","=""30039""","75.5","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Hill","MT","30041","=""30041""","69.5","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Jefferson","MT","30043","=""30043""","75.5","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Judith Basin","MT","30045","=""30045""","73.7","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Lake","MT","30047","=""30047""","69.2","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Lewis and Clark","MT","30049","=""30049""","73.0","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Liberty","MT","30051","=""30051""","72.5","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Lincoln","MT","30053","=""30053""","73.8","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","McCone","MT","30055","=""30055""","74.2","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Madison","MT","30057","=""30057""","73.7","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Meagher","MT","30059","=""30059""","74.5","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Mineral","MT","30061","=""30061""","73.7","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Missoula","MT","30063","=""30063""","68.8","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Musselshell","MT","30065","=""30065""","73.7","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Park","MT","30067","=""30067""","72.0","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Petroleum","MT","30069","=""30069""","74.0","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Phillips","MT","30071","=""30071""","72.8","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Pondera","MT","30073","=""30073""","70.9","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Powder River","MT","30075","=""30075""","74.5","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Powell","MT","30077","=""30077""","68.7","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Prairie","MT","30079","=""30079""","75.9","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Ravalli","MT","30081","=""30081""","72.8","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Richland","MT","30083","=""30083""","69.9","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Roosevelt","MT","30085","=""30085""","62.0","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Rosebud","MT","30087","=""30087""","66.1","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Sanders","MT","30089","=""30089""","73.9","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Sheridan","MT","30091","=""30091""","74.4","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Silver Bow","MT","30093","=""30093""","72.2","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Stillwater","MT","30095","=""30095""","72.6","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Sweet Grass","MT","30097","=""30097""","74.0","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Teton","MT","30099","=""30099""","73.4","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Toole","MT","30101","=""30101""","68.1","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Treasure","MT","30103","=""30103""","74.3","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Valley","MT","30105","=""30105""","72.5","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Wheatland","MT","30107","=""30107""","73.3","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Wibaux","MT","30109","=""30109""","74.3","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Yellowstone","MT","30111","=""30111""","71.3","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Adams","NE","31001","=""31001""","79.3","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Antelope","NE","31003","=""31003""","80.8","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Arthur","NE","31005","=""31005""","80.3","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Banner","NE","31007","=""31007""","83.6","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Blaine","NE","31009","=""31009""","82.0","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Boone","NE","31011","=""31011""","80.6","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Box Butte","NE","31013","=""31013""","78.4","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Boyd","NE","31015","=""31015""","82.6","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Brown","NE","31017","=""31017""","82.0","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Buffalo","NE","31019","=""31019""","77.1","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Burt","NE","31021","=""31021""","81.4","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Butler","NE","31023","=""31023""","80.1","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Cass","NE","31025","=""31025""","81.6","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Cedar","NE","31027","=""31027""","80.6","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Chase","NE","31029","=""31029""","79.0","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Cherry","NE","31031","=""31031""","80.2","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Cheyenne","NE","31033","=""31033""","78.3","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Clay","NE","31035","=""31035""","81.5","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Colfax","NE","31037","=""31037""","72.1","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Cuming","NE","31039","=""31039""","79.8","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Custer","NE","31041","=""31041""","80.9","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Dakota","NE","31043","=""31043""","75.0","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Dawes","NE","31045","=""31045""","75.1","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Dawson","NE","31047","=""31047""","76.8","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Deuel","NE","31049","=""31049""","81.9","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Dixon","NE","31051","=""31051""","81.1","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Dodge","NE","31053","=""31053""","80.7","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Douglas","NE","31055","=""31055""","77.5","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Dundy","NE","31057","=""31057""","81.1","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Fillmore","NE","31059","=""31059""","81.1","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Franklin","NE","31061","=""31061""","81.9","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Frontier","NE","31063","=""31063""","79.2","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Furnas","NE","31065","=""31065""","81.6","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Gage","NE","31067","=""31067""","82.0","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Garden","NE","31069","=""31069""","82.0","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Garfield","NE","31071","=""31071""","82.9","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Gosper","NE","31073","=""31073""","83.3","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Grant","NE","31075","=""31075""","80.0","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Greeley","NE","31077","=""31077""","81.1","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Hall","NE","31079","=""31079""","77.5","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Hamilton","NE","31081","=""31081""","80.0","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Harlan","NE","31083","=""31083""","82.0","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Hayes","NE","31085","=""31085""","80.6","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Hitchcock","NE","31087","=""31087""","81.5","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Holt","NE","31089","=""31089""","80.8","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Hooker","NE","31091","=""31091""","82.6","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Howard","NE","31093","=""31093""","82.5","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Jefferson","NE","31095","=""31095""","80.6","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Johnson","NE","31097","=""31097""","76.0","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Kearney","NE","31099","=""31099""","82.1","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Keith","NE","31101","=""31101""","80.6","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Keya Paha","NE","31103","=""31103""","83.6","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Kimball","NE","31105","=""31105""","80.5","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Knox","NE","31107","=""31107""","80.8","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Lancaster","NE","31109","=""31109""","77.3","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Lincoln","NE","31111","=""31111""","80.3","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Logan","NE","31113","=""31113""","82.5","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Loup","NE","31115","=""31115""","81.9","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","McPherson","NE","31117","=""31117""","83.0","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Madison","NE","31119","=""31119""","78.6","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Merrick","NE","31121","=""31121""","82.0","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Morrill","NE","31123","=""31123""","79.1","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Nance","NE","31125","=""31125""","80.2","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Nemaha","NE","31127","=""31127""","78.1","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Nuckolls","NE","31129","=""31129""","82.2","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Otoe","NE","31131","=""31131""","79.3","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Pawnee","NE","31133","=""31133""","82.4","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Perkins","NE","31135","=""31135""","80.4","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Phelps","NE","31137","=""31137""","79.7","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Pierce","NE","31139","=""31139""","81.9","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Platte","NE","31141","=""31141""","79.1","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Polk","NE","31143","=""31143""","80.8","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Red Willow","NE","31145","=""31145""","78.7","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Richardson","NE","31147","=""31147""","80.9","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Rock","NE","31149","=""31149""","82.2","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Saline","NE","31151","=""31151""","74.6","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Sarpy","NE","31153","=""31153""","78.4","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Saunders","NE","31155","=""31155""","81.9","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Scotts Bluff","NE","31157","=""31157""","79.1","2018","2010","PolicyMap & CDC BRFSS","United States"
"County","Seward","NE","31159","=""31159""","79.6","2018","2010","PolicyMap & CDC BRFSS","United States"
