"","GeoID","County_State","State","P_Obesity","MedianIncE","P_HS","P_FastFood","P_Doctor","Obesity_Prob"
"1324",49047,"Uintah County, Utah","UT",36.2,65264,88.71,37.74,70.2,"Higher Severity"
"1325",49011,"Davis County, Utah","UT",33.8,83310,95.72,57.78,72,"Lower Severity"
"1326",49015,"Emery County, Utah","UT",34.5,55554,93.31,50,71.6,"Lower Severity"
"1327",49017,"Garfield County, Utah","UT",31.3,54565,95.94,26.09,72.9,"Lower Severity"
"1328",51093,"Isle of Wight County, Virginia","VA",34.6,73991,91.19,45.83,79.4,"Lower Severity"
"1329",51620,"Franklin city, Virginia","VA",42.2,40417,84.26,52.38,76,"Higher Severity"
"1330",51678,"Lexington city, Virginia","VA",28.2,42632,96.2,37.04,66.1,"Lower Severity"
"1331",51089,"Henry County, Virginia","VA",38.9,37952,81.28,58.18,79,"Higher Severity"
"1332",51101,"King William County, Virginia","VA",34.8,66987,93.49,34.78,78.1,"Lower Severity"
"1333",51109,"Louisa County, Virginia","VA",35.4,60975,88.65,36.36,78.6,"Lower Severity"
"1334",51147,"Prince Edward County, Virginia","VA",33.3,47202,88.42,44.74,70.2,"Lower Severity"
"1335",51165,"Rockingham County, Virginia","VA",33.8,61864,87.18,41.67,78.1,"Lower Severity"
"1336",21035,"Calloway County, Kentucky","KY",36.6,42273,90.28,43.08,81.7,"Higher Severity"
"1337",21045,"Casey County, Kentucky","KY",37.3,34819,77.27,27.27,82.3,"Higher Severity"
"1338",21047,"Christian County, Kentucky","KY",35.5,43919,86.32,51.52,79.6,"Lower Severity"
"1339",21059,"Daviess County, Kentucky","KY",37.3,51673,91.24,46.06,83.9,"Higher Severity"
"1340",21085,"Grayson County, Kentucky","KY",41,38612,83.57,54.84,81.8,"Higher Severity"
"1341",21101,"Henderson County, Kentucky","KY",38.8,48926,89.26,52.94,83.9,"Higher Severity"
"1342",21103,"Henry County, Kentucky","KY",38.9,53926,84.16,53.85,84,"Higher Severity"
"1343",21107,"Hopkins County, Kentucky","KY",36.4,47170,88.58,50,84.2,"Higher Severity"
"1344",21109,"Jackson County, Kentucky","KY",41.6,32138,73,71.43,81.7,"Higher Severity"
"1345",21125,"Laurel County, Kentucky","KY",36.7,41526,83.98,52.78,83.4,"Higher Severity"
"1346",21157,"Marshall County, Kentucky","KY",39.2,55113,92.29,44.23,83.6,"Higher Severity"
"1347",21163,"Meade County, Kentucky","KY",34.8,56603,89.62,47.83,82.2,"Lower Severity"
"1348",21173,"Montgomery County, Kentucky","KY",41,45516,85.23,48.57,82.8,"Higher Severity"
"1349",21185,"Oldham County, Kentucky","KY",33.9,99128,94.24,49.15,82.7,"Lower Severity"
"1350",27041,"Douglas County, Minnesota","MN",31.3,63819,95.65,36.76,76.7,"Lower Severity"
"1351",27079,"Le Sueur County, Minnesota","MN",32.2,71080,94.86,25,72.3,"Lower Severity"
"1352",21187,"Owen County, Kentucky","KY",36.9,48801,83.8,54.55,82.1,"Higher Severity"
"1353",21203,"Rockcastle County, Kentucky","KY",40.9,35720,81.92,66.67,84.1,"Higher Severity"
"1354",21209,"Scott County, Kentucky","KY",36.2,70817,94.28,46.75,81.7,"Higher Severity"
"1355",21227,"Warren County, Kentucky","KY",33.5,52270,88.59,47.28,80.8,"Lower Severity"
"1356",21003,"Allen County, Kentucky","KY",38.4,44036,86.52,50,82,"Higher Severity"
"1357",21017,"Bourbon County, Kentucky","KY",38,49637,85.31,62.5,83.7,"Higher Severity"
"1358",21029,"Bullitt County, Kentucky","KY",36.5,63348,89.37,68.18,83.6,"Higher Severity"
"1359",21055,"Crittenden County, Kentucky","KY",37.3,45244,86.39,36.36,82.9,"Higher Severity"
"1360",21075,"Fulton County, Kentucky","KY",42.5,30114,80.35,40,84.1,"Higher Severity"
"1361",21119,"Knott County, Kentucky","KY",38.2,31198,71.74,83.33,81.8,"Higher Severity"
"1362",21177,"Muhlenberg County, Kentucky","KY",40.9,43590,84.19,45.24,84,"Higher Severity"
"1363",21193,"Perry County, Kentucky","KY",41.3,33640,79.63,59.52,81.8,"Higher Severity"
"1364",21051,"Clay County, Kentucky","KY",40.9,26840,72.13,75,79.5,"Higher Severity"
"1365",21013,"Bell County, Kentucky","KY",42.2,26272,78.18,64.44,84.4,"Higher Severity"
"1366",21057,"Cumberland County, Kentucky","KY",40.5,35344,80.36,50,83.3,"Higher Severity"
"1367",21083,"Graves County, Kentucky","KY",38.7,44043,90.12,40.48,84.1,"Higher Severity"
"1368",21129,"Lee County, Kentucky","KY",43.5,25275,73.49,80,80.6,"Higher Severity"
"1369",21031,"Butler County, Kentucky","KY",39.5,41763,80.73,60,81.8,"Higher Severity"
"1370",21061,"Edmonson County, Kentucky","KY",39.4,43401,81.59,40,84.4,"Higher Severity"
"1371",21097,"Harrison County, Kentucky","KY",39.6,48438,86.55,41.67,82.2,"Higher Severity"
"1372",21179,"Nelson County, Kentucky","KY",36.3,60127,92.22,50,83.3,"Higher Severity"
"1373",21231,"Wayne County, Kentucky","KY",41.3,34914,76.44,58.82,82.1,"Higher Severity"
"1374",21155,"Marion County, Kentucky","KY",40.4,40107,84.36,46.15,80.5,"Higher Severity"
"1375",21221,"Trigg County, Kentucky","KY",39.1,50536,87.85,41.18,85.6,"Higher Severity"
"1376",21015,"Boone County, Kentucky","KY",33.1,78327,93.82,53.49,82.4,"Lower Severity"
"1377",21113,"Jessamine County, Kentucky","KY",37.2,58245,89.62,54.93,82.4,"Higher Severity"
"1378",21121,"Knox County, Kentucky","KY",39,30181,79.02,65.79,81.9,"Higher Severity"
"1379",21133,"Letcher County, Kentucky","KY",43.3,29886,78.94,58.33,82.2,"Higher Severity"
"1380",21139,"Livingston County, Kentucky","KY",38.4,50839,87.03,37.5,85.3,"Higher Severity"
"1381",21195,"Pike County, Kentucky","KY",42,34856,79.76,62.5,81.7,"Higher Severity"
"1382",21211,"Shelby County, Kentucky","KY",36.6,67056,88.55,49.25,82.4,"Higher Severity"
"1383",21005,"Anderson County, Kentucky","KY",38.3,55334,91.11,58.62,83.6,"Higher Severity"
"1384",21027,"Breckinridge County, Kentucky","KY",39.9,47190,85.1,43.75,82.5,"Higher Severity"
"1385",21073,"Franklin County, Kentucky","KY",37,56274,91.93,43.96,83.3,"Higher Severity"
"1386",21147,"McCreary County, Kentucky","KY",43.3,28105,77.98,42.86,79.5,"Higher Severity"
"1387",21151,"Madison County, Kentucky","KY",37,50060,90.75,51.56,81.2,"Higher Severity"
"1388",21169,"Metcalfe County, Kentucky","KY",40.3,37386,83.3,27.27,84.5,"Higher Severity"
"1389",21213,"Simpson County, Kentucky","KY",38.2,48623,90.22,52.63,81.7,"Higher Severity"
"1390",21049,"Clark County, Kentucky","KY",38.4,54953,88.96,52.94,83.8,"Higher Severity"
"1391",21219,"Todd County, Kentucky","KY",37.5,44005,78.55,46.15,81.4,"Higher Severity"
"1392",21041,"Carroll County, Kentucky","KY",40.8,43524,82.75,70.59,80.2,"Higher Severity"
"1393",21053,"Clinton County, Kentucky","KY",41.3,32184,80.87,41.18,82.5,"Higher Severity"
"1394",22083,"Richland Parish, Louisiana","LA",40,34029,80.13,41.18,74.4,"Higher Severity"
"1395",27087,"Mahnomen County, Minnesota","MN",39.4,44688,86.94,42.86,69.8,"Higher Severity"
"1396",27025,"Chisago County, Minnesota","MN",33.6,83464,95.2,41.79,74.3,"Lower Severity"
"1397",27127,"Redwood County, Minnesota","MN",31.3,55404,93.01,30,74.3,"Lower Severity"
"1398",27173,"Yellow Medicine County, Minnesota","MN",35.1,59210,92.59,54.55,73.7,"Lower Severity"
"1399",27153,"Todd County, Minnesota","MN",36.1,53585,89.03,28,73.5,"Lower Severity"
"1400",27007,"Beltrami County, Minnesota","MN",34,49160,92.44,35.71,71.6,"Lower Severity"
"1401",27013,"Blue Earth County, Minnesota","MN",31.1,57429,94.83,44.78,70,"Lower Severity"
"1402",27055,"Houston County, Minnesota","MN",33,60382,94.82,30,77.3,"Lower Severity"
"1403",27073,"Lac qui Parle County, Minnesota","MN",34,53071,94.12,33.33,76.8,"Lower Severity"
"1404",27111,"Otter Tail County, Minnesota","MN",35.3,58682,93.18,32.63,77.8,"Lower Severity"
"1405",27161,"Waseca County, Minnesota","MN",39.1,56762,92.92,40.74,72.3,"Higher Severity"
"1406",27137,"St. Louis County, Minnesota","MN",33.5,55646,94.89,38.37,74.7,"Lower Severity"
"1407",27003,"Anoka County, Minnesota","MN",35.5,82175,94.17,52.88,74.2,"Lower Severity"
"1408",27145,"Stearns County, Minnesota","MN",32.9,62789,92.71,44.62,72.3,"Lower Severity"
"1409",27037,"Dakota County, Minnesota","MN",31,86036,95.58,48.94,74.4,"Lower Severity"
"1410",27083,"Lyon County, Minnesota","MN",34.4,57730,92.82,56.82,72.7,"Lower Severity"
"1411",27129,"Renville County, Minnesota","MN",33.4,59028,91.37,35.71,74.2,"Lower Severity"
"1412",27163,"Washington County, Minnesota","MN",29.2,96671,96.2,46.74,75.7,"Lower Severity"
"1413",27031,"Cook County, Minnesota","MN",31.7,57432,97.2,27.27,75.6,"Lower Severity"
"1414",29139,"Montgomery County, Missouri","MO",37.3,46757,87.74,53.85,78.2,"Higher Severity"
"1415",29207,"Stoddard County, Missouri","MO",36.9,41062,81.45,39.39,77.4,"Higher Severity"
"1416",29007,"Audrain County, Missouri","MO",38.6,44261,86.8,60.87,79.7,"Higher Severity"
"1417",29077,"Greene County, Missouri","MO",32.5,46086,93.13,45.15,76.9,"Lower Severity"
"1418",29029,"Camden County, Missouri","MO",35,53478,91.74,22.22,79.7,"Lower Severity"
"1419",29099,"Jefferson County, Missouri","MO",32.2,65454,91.18,53.15,79.2,"Lower Severity"
"1420",29143,"New Madrid County, Missouri","MO",40.8,38679,83.32,56,76.9,"Higher Severity"
"1421",30017,"Custer County, Montana","MT",30.8,52965,94.43,39.13,70.8,"Lower Severity"
"1422",30085,"Roosevelt County, Montana","MT",38.8,43194,93.22,40,62,"Higher Severity"
"1423",30083,"Richland County, Montana","MT",34.9,67205,95.72,39.29,69.9,"Lower Severity"
"1424",30023,"Deer Lodge County, Montana","MT",32.9,41820,90.47,22.22,71.3,"Lower Severity"
"1425",30087,"Rosebud County, Montana","MT",35.1,57992,89.68,35.71,66.1,"Lower Severity"
"1426",30021,"Dawson County, Montana","MT",31.9,58596,95.21,33.33,70.6,"Lower Severity"
"1427",30071,"Phillips County, Montana","MT",31.6,46212,93.16,25,72.8,"Lower Severity"
"1428",31001,"Adams County, Nebraska","NE",35.9,53023,92.42,45.16,79.3,"Lower Severity"
"1429",22099,"St. Martin Parish, Louisiana","LA",39,48656,82.79,50.98,76.2,"Higher Severity"
"1430",22115,"Vernon Parish, Louisiana","LA",36.3,49141,87.79,60,72.2,"Higher Severity"
"1431",22127,"Winn Parish, Louisiana","LA",38.8,38353,83.91,50,73.4,"Higher Severity"
"1432",22033,"East Baton Rouge Parish, Louisiana","LA",35,54948,90.84,52.61,74.1,"Lower Severity"
"1433",22085,"Sabine Parish, Louisiana","LA",39.2,40336,85.83,52.94,75.3,"Higher Severity"
"1434",22003,"Allen Parish, Louisiana","LA",37.3,46446,79.61,63.16,71.7,"Higher Severity"
"1435",22065,"Madison Parish, Louisiana","LA",45.7,30350,76.5,54.55,74.5,"Higher Severity"
"1436",22053,"Jefferson Davis Parish, Louisiana","LA",38.8,42105,83.13,44.74,77.8,"Higher Severity"
"1437",22093,"St. James Parish, Louisiana","LA",39.9,51603,88.89,60,73.9,"Higher Severity"
"1438",22125,"West Feliciana Parish, Louisiana","LA",38.4,59637,83.35,27.78,74,"Higher Severity"
"1439",22051,"Jefferson Parish, Louisiana","LA",35.8,54032,87.21,45.01,75.3,"Lower Severity"
"1440",1099,"Monroe County, Alabama","AL",41.1,30441,83.69,47.62,77.4,"Higher Severity"
"1441",1079,"Lawrence County, Alabama","AL",36,44886,82.66,40,79.4,"Lower Severity"
"1442",1081,"Lee County, Alabama","AL",32,51463,91.71,51.17,74.9,"Lower Severity"
"1443",1093,"Marion County, Alabama","AL",36,35930,80.62,55.32,78.8,"Lower Severity"
"1444",1107,"Pickens County, Alabama","AL",40.1,39848,84.95,54.55,78.1,"Higher Severity"
"1445",1119,"Sumter County, Alabama","AL",40.7,24320,88.81,62.5,75.8,"Higher Severity"
"1446",1073,"Jefferson County, Alabama","AL",34.1,53901,91.06,56.81,79,"Lower Severity"
"1447",1023,"Choctaw County, Alabama","AL",39.9,35892,82.39,42.86,78.4,"Higher Severity"
"1448",1059,"Franklin County, Alabama","AL",38,43514,80.1,51.43,75.7,"Higher Severity"
"1449",1091,"Marengo County, Alabama","AL",43.5,33241,89.11,62.5,77.7,"Higher Severity"
"1450",1113,"Russell County, Alabama","AL",38.7,42443,85.19,60.98,78.3,"Higher Severity"
"1451",1019,"Cherokee County, Alabama","AL",34.7,41919,81.93,48.48,79.3,"Lower Severity"
"1452",1039,"Covington County, Alabama","AL",36.7,42189,85.76,50,78.6,"Higher Severity"
"1453",1041,"Crenshaw County, Alabama","AL",35.9,43163,82.07,54.55,77.8,"Lower Severity"
"1454",1047,"Dallas County, Alabama","AL",47.2,33845,85.31,60.53,79.2,"Higher Severity"
"1455",1077,"Lauderdale County, Alabama","AL",32,48094,88.79,52.05,80.2,"Lower Severity"
"1456",1087,"Macon County, Alabama","AL",38.6,33370,82.72,78.57,77.7,"Higher Severity"
"1457",1083,"Limestone County, Alabama","AL",34.3,59686,87.33,53.19,78.3,"Lower Severity"
"1458",1117,"Shelby County, Alabama","AL",30.6,77799,93.79,55.99,78.2,"Lower Severity"
"1459",1133,"Winston County, Alabama","AL",38.5,35788,80.04,43.33,78.8,"Higher Severity"
"1460",1003,"Baldwin County, Alabama","AL",30,58320,91.6,34.71,80.3,"Lower Severity"
"1461",1051,"Elmore County, Alabama","AL",36.1,60891,88.55,47.83,78.2,"Lower Severity"
"1462",1071,"Jackson County, Alabama","AL",39,41769,82.03,49.23,80.6,"Higher Severity"
"1463",1121,"Talladega County, Alabama","AL",37.2,41325,83.21,55.1,79.3,"Higher Severity"
"1464",1027,"Clay County, Alabama","AL",37.2,40845,83.34,50,78.4,"Higher Severity"
"1465",1103,"Morgan County, Alabama","AL",34.7,52156,85.23,58.48,78.7,"Lower Severity"
"1466",1109,"Pike County, Alabama","AL",33.4,37446,87.9,56.92,76.5,"Lower Severity"
"1467",1033,"Colbert County, Alabama","AL",36,48065,86.38,63.04,80.9,"Lower Severity"
"1468",1045,"Dale County, Alabama","AL",37.9,47214,85.66,50.82,77.9,"Higher Severity"
"1469",1065,"Hale County, Alabama","AL",43.6,34046,80.57,46.67,79.7,"Higher Severity"
"1470",1049,"DeKalb County, Alabama","AL",35.4,40440,77.73,47.62,78.4,"Lower Severity"
"1471",1053,"Escambia County, Alabama","AL",38.8,36275,82.27,53.7,75.6,"Higher Severity"
"1472",1111,"Randolph County, Alabama","AL",34.5,43395,82.02,66.67,78.3,"Lower Severity"
"1473",1097,"Mobile County, Alabama","AL",36.4,47583,88.13,53.82,78.6,"Higher Severity"
"1474",1029,"Cleburne County, Alabama","AL",36,44741,82.55,66.67,78.2,"Lower Severity"
"1475",1035,"Conecuh County, Alabama","AL",40.9,37837,89.43,63.64,78.2,"Higher Severity"
"1476",1005,"Barbour County, Alabama","AL",40.4,32525,76.49,61.54,77.7,"Higher Severity"
"1477",1007,"Bibb County, Alabama","AL",41.5,47542,78.86,46.67,77.8,"Higher Severity"
"1478",1015,"Calhoun County, Alabama","AL",35.9,47255,85.07,57.69,78.8,"Lower Severity"
"1479",1025,"Clarke County, Alabama","AL",44.2,37404,81.39,58.54,77.4,"Higher Severity"
"1480",1057,"Fayette County, Alabama","AL",37.3,39856,83.74,64.71,78.7,"Higher Severity"
"1481",22011,"Beauregard Parish, Louisiana","LA",37.6,53209,88.16,54.76,76.3,"Higher Severity"
"1482",22013,"Bienville Parish, Louisiana","LA",42.5,30272,85.68,54.55,76,"Higher Severity"
"1483",22015,"Bossier Parish, Louisiana","LA",35.5,54268,90.27,51.13,75.1,"Lower Severity"
"1484",22037,"East Feliciana Parish, Louisiana","LA",39,51803,84.38,61.54,76,"Higher Severity"
"1485",22095,"St. John the Baptist Parish, Louisiana","LA",41,57429,86.41,50.79,75.1,"Higher Severity"
"1486",22075,"Plaquemines Parish, Louisiana","LA",35.7,57204,86.29,38.89,75.7,"Lower Severity"
"1487",22073,"Ouachita Parish, Louisiana","LA",36.7,41121,88.01,47.77,75.6,"Higher Severity"
"1488",22117,"Washington Parish, Louisiana","LA",39.4,37570,83.07,50.94,77,"Higher Severity"
"1489",22097,"St. Landry Parish, Louisiana","LA",40.4,36403,78.55,56,77.1,"Higher Severity"
"1490",22001,"Acadia Parish, Louisiana","LA",42.6,43396,80.11,54.69,76.7,"Higher Severity"
"1491",22101,"St. Mary Parish, Louisiana","LA",42.1,40485,80.08,47.89,75.8,"Higher Severity"
"1492",22103,"St. Tammany Parish, Louisiana","LA",31.1,68905,91.25,36.65,77.6,"Lower Severity"
"1493",22111,"Union Parish, Louisiana","LA",38.2,44100,85.92,40,77.7,"Higher Severity"
"1494",22017,"Caddo Parish, Louisiana","LA",40.3,41797,87.28,55.84,76.4,"Higher Severity"
"1495",22005,"Ascension Parish, Louisiana","LA",37.5,80527,88.8,58.47,75.3,"Higher Severity"
"1496",22055,"Lafayette Parish, Louisiana","LA",37.1,56999,89.54,46.85,74.8,"Higher Severity"
"1497",22045,"Iberia Parish, Louisiana","LA",40.5,46861,82.71,55.7,76,"Higher Severity"
"1498",22061,"Lincoln Parish, Louisiana","LA",36,35467,88.66,46.34,72.4,"Lower Severity"
"1499",22119,"Webster Parish, Louisiana","LA",42.3,28951,86.68,59.18,78,"Higher Severity"
"1500",22031,"De Soto Parish, Louisiana","LA",39.9,46006,82.39,52,77.7,"Higher Severity"
"1501",22047,"Iberville Parish, Louisiana","LA",43.2,50161,79.69,57.14,75.2,"Higher Severity"
"1502",22063,"Livingston Parish, Louisiana","LA",35.8,63389,88.69,54,76,"Lower Severity"
"1503",22067,"Morehouse Parish, Louisiana","LA",38.8,32929,80.95,58.33,77.5,"Higher Severity"
"1504",22071,"Orleans Parish, Louisiana","LA",33.5,41604,88.68,33.86,73.3,"Lower Severity"
"1505",22109,"Terrebonne Parish, Louisiana","LA",40.5,48747,82.37,48.88,74.7,"Higher Severity"
"1506",22019,"Calcasieu Parish, Louisiana","LA",37.4,51148,88.7,51.67,76.1,"Higher Severity"
"1507",22027,"Claiborne Parish, Louisiana","LA",43.2,26776,78.53,88.89,72.8,"Higher Severity"
"1508",22009,"Avoyelles Parish, Louisiana","LA",42.7,38565,77.99,46.88,73.8,"Higher Severity"
"1509",22049,"Jackson Parish, Louisiana","LA",38.4,39139,83.25,62.5,77.1,"Higher Severity"
"1510",22077,"Pointe Coupee Parish, Louisiana","LA",38,41480,81,45,78,"Higher Severity"
"1511",22089,"St. Charles Parish, Louisiana","LA",35.6,69019,90.69,50,75.7,"Lower Severity"
"1512",22057,"Lafourche Parish, Louisiana","LA",38,55506,82.04,49.57,75.8,"Higher Severity"
"1513",22059,"LaSalle Parish, Louisiana","LA",36.6,42104,82.89,61.11,73.6,"Higher Severity"
"1514",23015,"Lincoln County, Maine","ME",26.8,57720,94.78,25.25,84.8,"Lower Severity"
"1515",23027,"Waldo County, Maine","ME",30.9,51931,93.15,30.65,83.4,"Lower Severity"
"1516",23021,"Piscataquis County, Maine","ME",35.8,40890,92.01,18.75,84.7,"Lower Severity"
"1517",23003,"Aroostook County, Maine","ME",37.9,41123,90.63,36.84,83.7,"Higher Severity"
"1518",23029,"Washington County, Maine","ME",34.6,41347,90.94,31.11,83.8,"Lower Severity"
"1519",23013,"Knox County, Maine","ME",28.3,57751,93.69,31.78,85.8,"Lower Severity"
"1520",23023,"Sagadahoc County, Maine","ME",31.1,63694,94.3,37.31,85.3,"Lower Severity"
"1521",23011,"Kennebec County, Maine","ME",34.3,55365,94.56,42.01,84.7,"Lower Severity"
"1522",23007,"Franklin County, Maine","ME",32.3,51422,93.9,26.67,82.7,"Lower Severity"
"1523",23009,"Hancock County, Maine","ME",32.1,57178,95.05,25.13,83.7,"Lower Severity"
"1524",24510,"Baltimore city, Maryland","MD",37.3,50379,87.06,57.03,82.4,"Higher Severity"
"1525",24039,"Somerset County, Maryland","MD",42.6,37803,84.66,63.16,82,"Higher Severity"
"1526",24025,"Harford County, Maryland","MD",34.8,89147,94.17,48.58,85.6,"Lower Severity"
"1527",24001,"Allegany County, Maryland","MD",37.4,45893,90.55,51.18,84.9,"Higher Severity"
"1528",31153,"Sarpy County, Nebraska","NE",36.7,82032,95.7,51.77,78.4,"Higher Severity"
"1529",31159,"Seward County, Nebraska","NE",34.1,70389,94.17,54.55,79.6,"Lower Severity"
"1530",31067,"Gage County, Nebraska","NE",36.1,53110,92.5,44.44,82,"Lower Severity"
"1531",31099,"Kearney County, Nebraska","NE",33.2,60266,93.74,50,82.1,"Lower Severity"
"1532",31119,"Madison County, Nebraska","NE",36.4,53188,92.96,43.28,78.6,"Higher Severity"
"1533",31137,"Phelps County, Nebraska","NE",36.1,59040,92.33,41.18,79.7,"Lower Severity"
"1534",31179,"Wayne County, Nebraska","NE",34.8,56456,95.69,58.82,73.9,"Lower Severity"
"1535",31121,"Merrick County, Nebraska","NE",37.6,55649,92.88,62.5,82,"Higher Severity"
"1536",32015,"Lander County, Nevada","NV",35.2,88030,90.24,40,67.6,"Lower Severity"
"1537",32021,"Mineral County, Nevada","NV",36.7,35806,90.25,75,72.8,"Higher Severity"
"1538",32031,"Washoe County, Nevada","NV",30.1,64791,88.5,44.73,70.5,"Lower Severity"
"1539",32510,"Carson City, Nevada","NV",31,55718,88.56,38.52,70.7,"Lower Severity"
"1540",33013,"Merrimack County, New Hampshire","NH",30.2,75737,93.47,40.65,85.2,"Lower Severity"
"1541",33001,"Belknap County, New Hampshire","NH",30.8,69447,93.41,32.14,86.4,"Lower Severity"
"1542",33017,"Strafford County, New Hampshire","NH",30.6,72960,94.45,40.09,83.8,"Lower Severity"
"1543",35029,"Luna County, New Mexico","NM",34.6,29360,73.19,38.64,70.9,"Lower Severity"
"1544",35055,"Taos County, New Mexico","NM",28.5,38329,93.41,31.11,71.8,"Lower Severity"
"1545",35007,"Colfax County, New Mexico","NM",33.5,36302,90.53,29.63,70.1,"Lower Severity"
"1546",35037,"Quay County, New Mexico","NM",33.1,29035,86.19,52.94,71.2,"Lower Severity"
"1547",28103,"Noxubee County, Mississippi","MS",46,33784,81.09,83.33,73,"Higher Severity"
"1548",28137,"Tate County, Mississippi","MS",40.4,51030,83.55,61.11,76.4,"Higher Severity"
"1549",28107,"Panola County, Mississippi","MS",44.1,38304,81.87,51.22,73.9,"Higher Severity"
"1550",28161,"Yalobusha County, Mississippi","MS",42.8,41464,84.47,50,75.5,"Higher Severity"
"1551",19189,"Winnebago County, Iowa","IA",36.1,49870,94.5,25,82.9,"Lower Severity"
"1552",19165,"Shelby County, Iowa","IA",34.7,58000,94.25,41.18,84.2,"Lower Severity"
"1553",19007,"Appanoose County, Iowa","IA",38.1,40167,91.95,50,83.5,"Higher Severity"
"1554",19095,"Iowa County, Iowa","IA",34.2,61443,93.68,27.27,83.3,"Lower Severity"
"1555",19145,"Page County, Iowa","IA",37,51867,92.85,20,82.7,"Higher Severity"
"1556",19191,"Winneshiek County, Iowa","IA",33.6,65263,95.18,21.05,81.4,"Lower Severity"
"1557",19155,"Pottawattamie County, Iowa","IA",38.5,60065,90.63,50.75,82.9,"Higher Severity"
"1558",19127,"Marshall County, Iowa","IA",41.2,56437,85.19,43.9,83,"Higher Severity"
"1559",19015,"Boone County, Iowa","IA",38,64000,95.18,25,84.5,"Higher Severity"
"1560",19021,"Buena Vista County, Iowa","IA",32.6,57125,79.34,36,81.4,"Lower Severity"
"1561",19089,"Howard County, Iowa","IA",35.5,55060,92.04,28.57,83.6,"Lower Severity"
"1562",19077,"Guthrie County, Iowa","IA",39.1,61161,94.25,41.67,85.8,"Higher Severity"
"1563",19091,"Humboldt County, Iowa","IA",34.4,54575,94.15,33.33,83.5,"Lower Severity"
"1564",19121,"Madison County, Iowa","IA",37.2,66316,97,18.75,85,"Higher Severity"
"1565",5073,"Lafayette County, Arkansas","AR",39.8,32397,81.06,60,82.9,"Higher Severity"
"1566",5107,"Phillips County, Arkansas","AR",44.9,29320,82,42.11,83.5,"Higher Severity"
"1567",5149,"Yell County, Arkansas","AR",40.4,43923,77.38,70.59,82.2,"Higher Severity"
"1568",5011,"Bradley County, Arkansas","AR",38.4,43184,85.84,45.45,80.5,"Higher Severity"
"1569",5113,"Polk County, Arkansas","AR",35.3,37974,88.04,34.62,83.3,"Lower Severity"
"1570",5103,"Ouachita County, Arkansas","AR",39.3,35425,88.16,48.15,84.6,"Higher Severity"
"1571",5081,"Little River County, Arkansas","AR",39.2,45113,90.58,58.33,82.4,"Higher Severity"
"1572",5091,"Miller County, Arkansas","AR",39,43371,86.68,54.9,82.7,"Higher Severity"
"1573",5145,"White County, Arkansas","AR",36.2,44029,86.35,47.41,82.5,"Higher Severity"
"1574",6033,"Lake County, California","CA",32.4,47040,86.63,37.23,78,"Lower Severity"
"1575",6115,"Yuba County, California","CA",30.9,58054,82.66,50,72.9,"Lower Severity"
"1576",6035,"Lassen County, California","CA",30.3,56352,80.48,43.75,70,"Lower Severity"
"1577",6097,"Sonoma County, California","CA",27.1,81018,89.24,30.23,75.4,"Lower Severity"
"1578",6025,"Imperial County, California","CA",35.3,47622,71.27,51.38,65.6,"Lower Severity"
"1579",6001,"Alameda County, California","CA",23.7,99406,89.21,38.67,73.5,"Lower Severity"
"1580",6055,"Napa County, California","CA",28.5,88596,84.4,31.54,74.2,"Lower Severity"
"1581",6113,"Yolo County, California","CA",27.8,70228,87.88,43.25,70.5,"Lower Severity"
"1582",6057,"Nevada County, California","CA",25.3,66096,95.08,31.5,79.8,"Lower Severity"
"1583",6045,"Mendocino County, California","CA",30.8,51416,86.77,30.05,76.2,"Lower Severity"
"1584",6037,"Los Angeles County, California","CA",27.7,68044,80.25,42.7,69.8,"Lower Severity"
"1585",6085,"Santa Clara County, California","CA",21.4,124055,89.28,38.58,73.1,"Lower Severity"
"1586",6093,"Siskiyou County, California","CA",31.3,45241,90.56,35.23,76.9,"Lower Severity"
"1587",6015,"Del Norte County, California","CA",33.5,45283,83.2,28.13,73.4,"Lower Severity"
"1588",8015,"Chaffee County, Colorado","CO",25.2,55771,93.04,30.56,74.2,"Lower Severity"
"1589",8045,"Garfield County, Colorado","CO",24.3,75937,89.3,31.29,67.4,"Lower Severity"
"1590",8059,"Jefferson County, Colorado","CO",24.7,82986,95.23,41.43,75.7,"Lower Severity"
"1591",8103,"Rio Blanco County, Colorado","CO",26.1,54357,92.24,27.27,71.4,"Lower Severity"
"1592",8001,"Adams County, Colorado","CO",31,71202,84.81,52.64,68.5,"Lower Severity"
"1593",8037,"Eagle County, Colorado","CO",23.3,84790,92.4,25.5,68.4,"Lower Severity"
"1594",8081,"Moffat County, Colorado","CO",27.5,57229,91.31,50,70.6,"Lower Severity"
"1595",1101,"Montgomery County, Alabama","AL",37.3,50124,87.97,58.95,76.6,"Higher Severity"
"1596",1095,"Marshall County, Alabama","AL",38,45983,84.37,56.36,78.7,"Higher Severity"
"1597",1009,"Blount County, Alabama","AL",38.9,49358,81.76,60.98,79.1,"Higher Severity"
"1598",1067,"Henry County, Alabama","AL",38.8,50017,81.53,57.14,80.8,"Higher Severity"
"1599",1089,"Madison County, Alabama","AL",32.4,65449,92.22,53.96,78.3,"Lower Severity"
"1600",1001,"Autauga County, Alabama","AL",35.6,58731,90.4,48.81,78.5,"Lower Severity"
"1601",1123,"Tallapoosa County, Alabama","AL",38.7,45828,81.88,49.09,80.2,"Higher Severity"
